date,team,sen_pos,sen_neu,sen_neg,sen_com,par_pos,par_neu,par_neg,par_com,won
2018-03-19 16:34:23.960788,Minnesota,0.585,26.007,0.40700000000000003,0.4784,0.049,0.929,0.021,0.7989,False
2018-03-19 16:34:23.960788,Boston,3.8449999999999998,22.451,0.704,4.7118,0.173,0.796,0.031,0.996,False
2018-03-19 16:34:23.960788,Toronto,2.545,22.899999999999995,1.5550000000000002,0.7771999999999999,0.08,0.848,0.072,-0.3516,False
2018-03-20 16:34:37.403771,Brooklyn,3.7990000000000004,21.895000000000003,1.306,4.219800000000001,0.181,0.771,0.047,0.9896,True
2018-03-20 16:34:37.403771,Cleveland,3.985,21.993,1.0219999999999998,5.6463,0.156,0.787,0.057,0.9916,True
2018-03-20 16:34:37.403771,Indiana,3.1910000000000003,21.109,1.7,1.5041999999999998,0.132,0.804,0.064,0.965,True
2018-03-20 16:34:37.403771,Miami,2.578,22.499999999999996,0.922,2.8172000000000006,0.077,0.883,0.04,0.746,True
2018-03-20 16:34:37.403771,New York,2.6810000000000005,22.816999999999997,0.502,3.6249999999999996,0.106,0.872,0.022,0.9672,True
2018-03-20 16:34:37.403771,Philadelphia,1.9290000000000003,23.352,1.7189999999999999,-0.06259999999999988,0.077,0.836,0.087,-0.6983,True
2018-03-20 16:34:37.403771,Detroit,1.378,24.944,0.6779999999999999,0.6651,0.053,0.921,0.026,0.8034,True
2018-03-20 16:34:37.403771,San Antonio,4.302,21.455000000000005,1.243,3.9658,0.152,0.801,0.047,0.9864,True
2018-03-20 16:34:37.403771,Memphis,2.498,23.869,0.632,2.383,0.107,0.868,0.025,0.9755,False
2018-03-20 16:34:37.403771,Milwaukee,2.605,22.676,1.719,1.5549000000000002,0.092,0.852,0.057,0.9523,False
2018-03-20 16:34:37.403771,LA Lakers,4.015,21.196000000000005,1.7880000000000003,2.5916,0.12,0.822,0.059,0.9665,False
2018-03-20 16:34:37.403771,Denver,2.162,23.496,1.3419999999999999,2.0407,0.093,0.864,0.044,0.929,False
2018-03-20 16:34:37.403771,Chicago,1.9509999999999996,22.877000000000002,0.173,3.3523,0.094,0.897,0.009,0.9707,False
2018-03-20 16:34:37.403771,Charlotte,1.876,23.483999999999998,0.64,1.1151999999999993,0.058,0.895,0.047,-0.2581,False
2018-03-20 16:34:37.403771,Sacramento,2.584,22.595,1.82,2.3933000000000004,0.134,0.804,0.062,0.9814,False
2018-03-20 16:34:37.403771,Golden State,0.849,23.644,2.507,-2.2937000000000003,0.03,0.883,0.087,-0.9709,False
2018-03-21 16:34:45.716333,Boston,2.986,23.268,0.746,5.9449,0.127,0.834,0.039,0.9932,True
2018-03-21 16:34:45.716333,Minnesota,2.633,23.388,0.979,4.5099,0.107,0.876,0.016,0.9738,True
2018-03-21 16:34:45.716333,New Orleans,0.971,24.761999999999997,1.2660000000000002,-1.2918,0.046,0.887,0.067,-0.8765,True
2018-03-21 16:34:45.716333,Toronto,3.539,21.713,1.7479999999999998,2.1703999999999994,0.139,0.784,0.076,0.9729,True
2018-03-21 16:34:45.716333,Detroit,1.1260000000000001,25.195999999999998,0.6779999999999999,-0.19449999999999995,0.039,0.933,0.028,-0.59,True
2018-03-21 16:34:45.716333,Houston,2.7809999999999997,21.528000000000002,1.693,1.0751000000000002,0.146,0.766,0.088,0.9639,True
2018-03-21 16:34:45.716333,Atlanta,2.6300000000000003,21.804999999999996,1.565,2.1377,0.124,0.796,0.08,0.9522,True
